judge,model,gt,dataset,prompt_id,rating,pred_length
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,cnn,cnn_66,4,180
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,cnn,cnn_67,4,207
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3.667,cnn,cnn_68,4,202
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,cnn,cnn_69,4,208
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,cnn,cnn_70,4,193
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,cnn,cnn_71,4,191
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3.667,cnn,cnn_72,4,205
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,cnn,cnn_73,4,196
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,cnn,cnn_74,4,157
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,cnn,cnn_75,4,196
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,cnn,cnn_76,4,209
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,cnn,cnn_77,4,170
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,cnn,cnn_78,4,172
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,cnn,cnn_79,4,239
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3.667,cnn,cnn_80,4,168
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,cnn,cnn_81,4,170
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,cnn,cnn_82,4,184
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3.333,cnn,cnn_83,4,199
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3.667,cnn,cnn_84,4,206
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,cnn,cnn_85,4,174
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,cnn,cnn_86,4,200
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,cnn,cnn_87,4,163
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,cnn,cnn_88,4,147
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,cnn,cnn_89,4,178
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3.667,cnn,cnn_90,4,194
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3.5,cnn,cnn_91,4,197
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,cnn,cnn_92,4,161
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,cnn,cnn_93,4,187
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,cnn,cnn_94,4,158
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3.667,cnn,cnn_95,4,189
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,cnn,cnn_96,4,178
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,cnn,cnn_97,4,219
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,cnn,cnn_98,4,218
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,cnn,cnn_99,4,135
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_0,4,240
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_1,4,232
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3.667,xsum,xsum_2,4,195
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3.333,xsum,xsum_3,4,148
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_4,4,116
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_5,4,127
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_6,4,96
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_7,0,116
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,2.667,xsum,xsum_8,3,113
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3.667,xsum,xsum_9,4,163
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3,xsum,xsum_10,4,194
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_11,4,155
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_12,4,156
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_13,4,136
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3.667,xsum,xsum_14,4,235
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3.667,xsum,xsum_15,4,193
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_16,4,157
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_17,4,185
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3.667,xsum,xsum_18,4,143
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_19,4,161
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_20,4,129
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_21,4,191
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_22,4,147
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3.667,xsum,xsum_23,4,182
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_24,4,158
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3.667,xsum,xsum_25,4,182
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_26,4,126
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_27,4,140
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_28,4,171
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_29,4,162
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_30,4,176
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_31,4,77
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_32,4,128
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3.333,xsum,xsum_33,4,174
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3.667,xsum,xsum_34,4,169
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_35,4,163
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_36,4,189
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3.667,xsum,xsum_37,4,180
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_38,4,143
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_39,4,204
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_40,4,193
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_41,4,177
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_42,4,186
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_43,4,166
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_44,4,239
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_45,4,150
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_46,4,227
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_47,4,118
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_48,4,124
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_49,4,180
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3.667,xsum,xsum_50,4,157
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_51,4,146
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_52,4,220
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_53,4,196
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_54,4,199
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_55,4,167
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,1.333,xsum,xsum_56,4,145
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3.333,xsum,xsum_57,4,125
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_58,4,126
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3,xsum,xsum_59,4,193
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_60,2,174
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_61,4,80
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_62,3,112
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_63,4,167
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_64,4,194
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_65,4,151
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3.667,xsum,xsum_66,4,205
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_67,4,133
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_68,4,208
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3.667,xsum,xsum_69,4,179
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_70,4,146
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_71,4,135
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3.667,xsum,xsum_72,4,132
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_73,4,187
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_74,4,180
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_75,4,191
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_76,4,179
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_77,4,153
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3.667,xsum,xsum_78,4,164
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3.667,xsum,xsum_79,4,171
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_80,4,131
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_81,4,127
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_82,4,181
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3.667,xsum,xsum_83,4,148
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_84,4,185
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,2.333,xsum,xsum_85,4,156
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_86,4,195
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3.667,xsum,xsum_87,4,191
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_88,4,169
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_89,4,197
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3,xsum,xsum_90,4,153
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_91,4,167
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3.667,xsum,xsum_92,4,157
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_93,4,147
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3.667,xsum,xsum_94,4,124
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_95,4,159
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_96,4,189
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_97,4,179
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,3.667,xsum,xsum_98,4,162
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-v2:1,4,xsum,xsum_99,4,201
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,3.667,cnn,cnn_0,3,253
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_1,4,153
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_2,4,167
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_3,4,154
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_4,4,113
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_5,4,173
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,3.667,cnn,cnn_6,4,90
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,2.333,cnn,cnn_7,4,158
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_8,4,151
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_9,4,118
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_10,4,153
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_11,4,180
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_12,4,96
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_13,4,125
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_14,4,154
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_15,4,141
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,3.667,cnn,cnn_16,3,230
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_17,4,112
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_18,4,132
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_19,4,159
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_20,4,118
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_21,4,66
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,3.667,cnn,cnn_22,4,156
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_23,4,118
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_24,4,136
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_25,3,109
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_26,4,120
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_27,4,125
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_28,4,149
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,3.667,cnn,cnn_29,4,125
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,3.667,cnn,cnn_30,4,215
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_31,4,167
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,3.667,cnn,cnn_32,4,157
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_33,4,136
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_34,4,214
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_35,4,109
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_36,4,115
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,3.667,cnn,cnn_37,4,155
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_38,4,237
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_39,4,170
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_40,4,167
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_41,4,239
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_42,4,180
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_43,4,152
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_44,4,114
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,3.667,cnn,cnn_45,4,134
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,3.667,cnn,cnn_46,4,67
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_47,4,127
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_48,4,120
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,3,cnn,cnn_49,4,176
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_50,4,120
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_51,3,161
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_52,4,113
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_53,4,160
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_54,4,180
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_55,4,79
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_56,4,155
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_57,4,129
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_58,4,175
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_59,4,131
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_60,4,203
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_61,4,135
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_62,4,94
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_63,4,165
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_64,4,131
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_65,4,229
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_66,4,182
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_67,4,177
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_68,4,249
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_69,4,141
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_71,4,122
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_72,4,127
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_73,4,145
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_74,4,116
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,3.667,cnn,cnn_75,4,170
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_76,4,142
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_77,4,103
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_78,4,108
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_79,4,217
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,2.333,cnn,cnn_80,4,168
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_81,4,127
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_82,4,198
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_83,4,129
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_84,4,128
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,3.333,cnn,cnn_85,4,118
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,3.5,cnn,cnn_86,4,126
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_87,4,129
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_88,4,96
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_89,4,124
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_90,4,202
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_91,4,115
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_92,4,141
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,3.667,cnn,cnn_93,4,152
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,3.667,cnn,cnn_94,4,204
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,3.667,cnn,cnn_95,4,237
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_96,4,127
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_97,4,146
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_98,4,160
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,cnn,cnn_99,4,102
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,xsum,xsum_0,3,252
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,xsum,xsum_1,4,143
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,xsum,xsum_2,4,163
anthropic.claude-3-5-sonnet-20241022-v2:0,meta.llama3-1-70b-instruct-v1:0,4,xsum,xsum_3,4,105
