judge,model,gt,dataset,prompt_id,rating,pred_length
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,cnn,cnn_92,2,184
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,cnn,cnn_93,2,200
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,cnn,cnn_94,2,117
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,1.667,cnn,cnn_95,2,171
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,cnn,cnn_96,2,132
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,cnn,cnn_97,2,167
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,cnn,cnn_98,1,190
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,cnn,cnn_99,2,104
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,1.667,xsum,xsum_0,2,131
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_1,2,163
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_2,1,207
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_3,2,148
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_4,2,62
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_5,2,145
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_6,2,75
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_7,2,69
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_8,2,93
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_9,2,90
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_10,2,167
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_11,2,119
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_12,2,228
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_13,2,115
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_14,2,150
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_15,2,159
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,1.667,xsum,xsum_16,2,103
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_17,2,113
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_18,2,142
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_19,2,142
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_20,2,92
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,1.667,xsum,xsum_21,1,215
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_22,2,107
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,1.5,xsum,xsum_23,2,183
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_24,2,140
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_25,2,114
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_26,2,97
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_27,2,101
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_28,2,143
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_29,2,129
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_30,2,154
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_31,2,50
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_32,2,115
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_33,1,135
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_34,2,131
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_35,2,193
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_36,1,213
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_37,2,219
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_38,2,116
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_39,2,194
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_40,2,139
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,1.667,xsum,xsum_41,2,192
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_42,2,157
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_43,2,92
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_44,1,225
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_45,2,110
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_46,2,156
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_47,2,108
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_48,2,123
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_49,2,138
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_50,2,130
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_51,2,110
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_52,2,185
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_53,2,160
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_54,2,152
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_55,2,119
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,1.333,xsum,xsum_56,2,161
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_57,2,106
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,1.333,xsum,xsum_58,2,66
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_59,2,176
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,1.667,xsum,xsum_60,2,96
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_61,2,75
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_62,2,105
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_63,2,115
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,1,xsum,xsum_64,2,210
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_65,2,122
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_66,2,206
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_67,2,90
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,1.667,xsum,xsum_68,1,225
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_69,2,225
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_70,2,147
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_71,2,107
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_72,2,74
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_73,2,186
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_74,2,172
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_75,2,149
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_76,2,122
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,1.667,xsum,xsum_77,1,212
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_78,2,96
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_79,2,130
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,1.667,xsum,xsum_80,2,134
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_81,2,91
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_82,1,185
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_83,2,116
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_84,2,196
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_85,1,106
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,1.667,xsum,xsum_86,2,155
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_87,2,134
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_88,2,144
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_89,2,199
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_90,2,125
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_91,2,106
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_92,2,143
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_93,1,95
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_94,2,158
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_95,2,137
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_96,2,115
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_97,2,149
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_98,2,112
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,xsum,xsum_99,2,151
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,1.667,stanford,stanford_qa_k9wej1,1,231
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_bkfmve,2,168
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_bvemx1,1,244
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_33aqg0,1,240
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_4cgruk,1,214
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,1.333,stanford,stanford_qa_kurnh7,0,216
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_fkcu7c,2,210
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_k6kewo,2,216
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_zlwwxg,2,215
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_qxierj,1,238
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_ozzto0,2,215
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_eieswj,2,230
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,1.667,stanford,stanford_qa_jkcyps,2,233
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_ceyurs,2,223
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_wpzibh,1,230
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_ovz1ty,2,237
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,1.333,stanford,stanford_qa_1qsf6e,1,225
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_5b3dbf,2,222
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_mrf8bw,2,241
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_vest7q,2,240
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_p1panr,2,232
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_qwwp2o,2,198
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_vpxv1k,2,124
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,1.667,stanford,stanford_qa_nqvz98,2,220
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_5x58bw,2,140
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_1zfzqg,2,225
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_w4t5h,2,147
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_x3orq8,2,196
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_122dhp,2,175
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,1.667,stanford,stanford_qa_p5flnf,2,221
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_5qhs3u,2,154
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_108nvt,2,175
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_1iatme,2,184
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_17fnz0,1,221
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_h3j5u,2,218
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_45oq26,2,214
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_1jho3k,2,233
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_deza83,2,192
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_2vbs8i,1,198
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_ccfaox,2,119
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_yoeyi4,2,236
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_cdyonx,2,209
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,1.667,stanford,stanford_qa_zps9oz,2,247
anthropic.claude-3-5-sonnet-20241022-v2:0,mistral.mistral-7b-instruct-v0:2,2,stanford,stanford_qa_56i3ln,1,236
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,chatbotarena,chatbotarena_26,2,160
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,chatbotarena,chatbotarena_53,2,54
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,chatbotarena,chatbotarena_56,2,201
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,chatbotarena,chatbotarena_69,2,64
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,chatbotarena,chatbotarena_78,2,15
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,chatbotarena,chatbotarena_85,2,46
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,chatbotarena,chatbotarena_114,2,119
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,chatbotarena,chatbotarena_156,2,125
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,chatbotarena,chatbotarena_161,2,124
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,chatbotarena,chatbotarena_170,2,37
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,chatbotarena,chatbotarena_192,2,142
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,chatbotarena,chatbotarena_194,2,159
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,chatbotarena,chatbotarena_209,2,145
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,chatbotarena,chatbotarena_211,2,141
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,chatbotarena,chatbotarena_236,2,62
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,chatbotarena,chatbotarena_273,2,110
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,chatbotarena,chatbotarena_276,2,177
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,chatbotarena,chatbotarena_331,2,141
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,chatbotarena,chatbotarena_334,2,65
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,chatbotarena,chatbotarena_352,2,158
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,chatbotarena,chatbotarena_361,2,121
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,1.667,chatbotarena,chatbotarena_366,2,47
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,chatbotarena,chatbotarena_393,2,59
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,helm-instruct,helm-instruct_8,2,178
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,helm-instruct,helm-instruct_35,1,40
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,0.667,helm-instruct,helm-instruct_63,2,14
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,helm-instruct,helm-instruct_83,2,117
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,helm-instruct,helm-instruct_92,1,163
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,helm-instruct,helm-instruct_95,1,131
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,helm-instruct,helm-instruct_116,2,109
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,helm-instruct,helm-instruct_152,1,105
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,helm-instruct,helm-instruct_169,2,130
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,helm-instruct,helm-instruct_229,2,91
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,helm-instruct,helm-instruct_235,2,146
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,helm-instruct,helm-instruct_248,2,177
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,helm-instruct,helm-instruct_263,2,116
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,mtbench,mtbench_2,2,111
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,mtbench,mtbench_8,2,67
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,1.667,mtbench,mtbench_19,2,47
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,mtbench,mtbench_46,2,108
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,mtbench,mtbench_53,2,169
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,mtbench,mtbench_56,2,163
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,1.333,mtbench,mtbench_61,1,77
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,mtbench,mtbench_66,2,166
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,0.333,mtbench,mtbench_77,2,11
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,cnn,cnn_3,2,171
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,cnn,cnn_22,2,191
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,cnn,cnn_24,2,147
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,cnn,cnn_37,2,184
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,cnn,cnn_46,2,94
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,cnn,cnn_49,2,189
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,1.333,cnn,cnn_52,2,128
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,cnn,cnn_53,2,203
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,cnn,cnn_55,2,113
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,cnn,cnn_75,2,209
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,1.667,cnn,cnn_96,2,134
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,cnn,cnn_97,2,193
anthropic.claude-3-5-sonnet-20241022-v2:0,anthropic.claude-3-5-sonnet-20241022-v2:0,2,xsum,xsum_0,2,169
